"ID IMG","Label","Taxon","Taxon nom scientifique","Date image","Heure image","Date Ref","Heure Ref","X1","Y1","X2","Y2","XM","YM","Polygone","User Nom","User ID","Mission","Observatoire"
"6825","MOMAR_20140825115905.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/25","11:59:05","2014/08/25","12:00:00","1108","674","1094","671","1101","673","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6825","MOMAR_20140825115905.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/25","11:59:05","2014/08/25","12:00:00","1562","799","1552","782","1557","791","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6825","MOMAR_20140825115905.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/25","11:59:05","2014/08/25","12:00:00","1065","605","1046","596","1056","601","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6825","MOMAR_20140825115905.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/25","11:59:05","2014/08/25","12:00:00","745","850","758","861","752","856","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6829","MOMAR_20140826115902.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/26","11:59:02","2014/08/26","12:00:00","1016","888","1034","917","1025","903","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6829","MOMAR_20140826115902.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/26","11:59:02","2014/08/26","12:00:00","1008","883","1023","906","1016","895","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6830","MOMAR_20140826175901.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/26","17:59:01","2014/08/26","18:00:00","743","644","780","580","762","612","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6831","MOMAR_20140826235900.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/26","23:59:00","2014/08/27","00:00:00","636","966","602","956","619","961","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6831","MOMAR_20140826235900.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/26","23:59:00","2014/08/27","00:00:00","972","942","1026","953","999","948","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6832","MOMAR_20140827055900.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","05:59:00","2014/08/27","06:00:00","746","1040","737","1000","742","1020","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6832","MOMAR_20140827055900.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","05:59:00","2014/08/27","06:00:00","1061","719","1060","722","1061","721","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6833","MOMAR_20140827115859.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","11:58:59","2014/08/27","12:00:00","938","694","975","678","957","686","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6833","MOMAR_20140827115859.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","11:58:59","2014/08/27","12:00:00","978","679","938","702","958","691","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6833","MOMAR_20140827115859.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","11:58:59","2014/08/27","12:00:00","977","681","942","697","960","689","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6833","MOMAR_20140827115859.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","11:58:59","2014/08/27","12:00:00","944","701","975","682","960","692","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6834","MOMAR_20140827175858.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","17:58:58","2014/08/27","18:00:00","717","1037","746","1066","732","1052","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6834","MOMAR_20140827175858.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","17:58:58","2014/08/27","18:00:00","1005","746","998","777","1002","762","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6834","MOMAR_20140827175858.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","17:58:58","2014/08/27","18:00:00","727","1044","749","1079","738","1062","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6834","MOMAR_20140827175858.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","17:58:58","2014/08/27","18:00:00","905","638","903","650","904","644","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6834","MOMAR_20140827175858.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","17:58:58","2014/08/27","18:00:00","1006","739","993","772","1000","756","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6835","MOMAR_20140827235857.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","23:58:57","2014/08/28","00:00:00","1015","398","1046","373","1031","386","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6835","MOMAR_20140827235857.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","23:58:57","2014/08/28","00:00:00","1027","394","1046","387","1037","391","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6835","MOMAR_20140827235857.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/27","23:58:57","2014/08/28","00:00:00","1054","381","1033","393","1044","387","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6839","MOMAR_20140828235854.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/28","23:58:54","2014/08/29","00:00:00","951","659","969","666","960","663","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6839","MOMAR_20140828235854.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/28","23:58:54","2014/08/29","00:00:00","950","667","983","672","967","670","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6840","MOMAR_20140829115852.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/29","11:58:52","2014/08/29","12:00:00","1237","400","1221","397","1229","399","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6841","MOMAR_20140829175851.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/29","17:58:51","2014/08/29","18:00:00","1611","296","1616","310","1614","303","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6844","MOMAR_20140830115849.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/30","11:58:49","2014/08/30","12:00:00","987","853","999","886","993","870","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6844","MOMAR_20140830115849.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/30","11:58:49","2014/08/30","12:00:00","984","971","1004","982","994","977","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6844","MOMAR_20140830115849.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/30","11:58:49","2014/08/30","12:00:00","1093","730","1134","702","1114","716","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6844","MOMAR_20140830115849.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/30","11:58:49","2014/08/30","12:00:00","999","877","984","847","992","862","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6844","MOMAR_20140830115849.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/30","11:58:49","2014/08/30","12:00:00","997","987","988","955","993","971","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6844","MOMAR_20140830115849.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/30","11:58:49","2014/08/30","12:00:00","996","878","975","840","986","859","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6844","MOMAR_20140830115849.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/30","11:58:49","2014/08/30","12:00:00","981","955","996","984","989","970","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6848","MOMAR_20140831175845.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/31","17:58:45","2014/08/31","18:00:00","1055","607","1019","601","1037","604","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6848","MOMAR_20140831175845.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/31","17:58:45","2014/08/31","18:00:00","1026","605","1055","613","1041","609","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6849","MOMAR_20140831235844.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/31","23:58:44","2014/09/01","00:00:00","1005","531","1021","567","1013","549","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6849","MOMAR_20140831235844.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/31","23:58:44","2014/09/01","00:00:00","1020","558","1007","531","1014","545","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6849","MOMAR_20140831235844.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/31","23:58:44","2014/09/01","00:00:00","1143","727","1130","718","1137","723","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6849","MOMAR_20140831235844.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/31","23:58:44","2014/09/01","00:00:00","965","669","939","704","952","687","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6849","MOMAR_20140831235844.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/08/31","23:58:44","2014/09/01","00:00:00","1005","532","1023","573","1014","553","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6850","MOMAR_20140901055843.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","05:58:43","2014/09/01","06:00:00","897","748","939","748","918","748","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6850","MOMAR_20140901055843.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","05:58:43","2014/09/01","06:00:00","1000","744","959","726","980","735","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6850","MOMAR_20140901055843.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","05:58:43","2014/09/01","06:00:00","901","760","954","762","928","761","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6850","MOMAR_20140901055843.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","05:58:43","2014/09/01","06:00:00","1135","709","1076","726","1106","718","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6850","MOMAR_20140901055843.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","05:58:43","2014/09/01","06:00:00","1038","697","1047","653","1043","675","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6850","MOMAR_20140901055843.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","05:58:43","2014/09/01","06:00:00","1035","683","1045","650","1040","667","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6851","MOMAR_20140901175842.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","17:58:42","2014/09/01","18:00:00","804","810","840","807","822","809","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6851","MOMAR_20140901175842.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","17:58:42","2014/09/01","18:00:00","503","897","613","957","558","927","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6851","MOMAR_20140901175842.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","17:58:42","2014/09/01","18:00:00","1257","374","1242","362","1250","368","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6851","MOMAR_20140901175842.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","17:58:42","2014/09/01","18:00:00","1049","448","1033","454","1041","451","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6851","MOMAR_20140901175842.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","17:58:42","2014/09/01","18:00:00","831","807","791","806","811","807","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6851","MOMAR_20140901175842.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","17:58:42","2014/09/01","18:00:00","516","922","608","955","562","939","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6851","MOMAR_20140901175842.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","17:58:42","2014/09/01","18:00:00","1035","448","1054","441","1045","445","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6852","MOMAR_20140901235842.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","23:58:42","2014/09/02","00:00:00","934","803","969","778","952","791","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6852","MOMAR_20140901235842.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","23:58:42","2014/09/02","00:00:00","969","772","936","812","953","792","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6852","MOMAR_20140901235842.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","23:58:42","2014/09/02","00:00:00","939","795","960","765","950","780","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6852","MOMAR_20140901235842.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/01","23:58:42","2014/09/02","00:00:00","940","819","952","771","946","795","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6853","MOMAR_20140902055840.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/02","05:58:40","2014/09/02","06:00:00","1025","723","1073","720","1049","722","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6854","MOMAR_20140902115839.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/02","11:58:39","2014/09/02","12:00:00","987","935","1007","934","997","935","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6854","MOMAR_20140902115839.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/02","11:58:39","2014/09/02","12:00:00","1003","958","982","907","993","933","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6855","MOMAR_20140902175838.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/02","17:58:38","2014/09/02","18:00:00","1061","721","1142","695","1102","708","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6856","MOMAR_20140902235837.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/02","23:58:37","2014/09/03","00:00:00","1138","604","1142","631","1140","618","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6857","MOMAR_20140903055838.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/03","05:58:38","2014/09/03","06:00:00","1024","571","1043","593","1034","582","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6857","MOMAR_20140903055838.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/03","05:58:38","2014/09/03","06:00:00","1116","674","1091","660","1104","667","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6857","MOMAR_20140903055838.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/03","05:58:38","2014/09/03","06:00:00","1023","572","1041","592","1032","582","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6857","MOMAR_20140903055838.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/03","05:58:38","2014/09/03","06:00:00","915","658","898","629","907","644","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6858","MOMAR_20140903115836.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/03","11:58:36","2014/09/03","12:00:00","955","750","966","780","961","765","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6858","MOMAR_20140903115836.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/03","11:58:36","2014/09/03","12:00:00","531","924","608","952","570","938","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6859","MOMAR_20140903175835.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/03","17:58:35","2014/09/03","18:00:00","980","833","999","892","990","863","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6860","MOMAR_20140903235834.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/03","23:58:34","2014/09/04","00:00:00","1005","744","1031","727","1018","736","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6861","MOMAR_20140904055833.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/04","05:58:33","2014/09/04","06:00:00","539","928","620","980","580","954","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6861","MOMAR_20140904055833.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/04","05:58:33","2014/09/04","06:00:00","654","967","713","1004","684","986","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6862","MOMAR_20140904115832.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/04","11:58:32","2014/09/04","12:00:00","984","762","1018","726","1001","744","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6862","MOMAR_20140904115832.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/04","11:58:32","2014/09/04","12:00:00","989","761","1017","732","1003","747","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6863","MOMAR_20140904175833.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/04","17:58:33","2014/09/04","18:00:00","783","774","818","763","801","769","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6863","MOMAR_20140904175833.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/04","17:58:33","2014/09/04","18:00:00","783","773","822","770","803","772","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6863","MOMAR_20140904175833.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/04","17:58:33","2014/09/04","18:00:00","1064","722","1135","691","1100","707","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6865","MOMAR_20140905055830.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/05","05:58:30","2014/09/05","06:00:00","931","512","957","535","944","524","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6865","MOMAR_20140905055830.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/05","05:58:30","2014/09/05","06:00:00","934","515","949","529","942","522","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6865","MOMAR_20140905055830.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/05","05:58:30","2014/09/05","06:00:00","995","825","997","863","996","844","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6865","MOMAR_20140905055830.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/05","05:58:30","2014/09/05","06:00:00","997","863","994","827","996","845","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6866","MOMAR_20140905115829.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/05","11:58:29","2014/09/05","12:00:00","935","702","959","674","947","688","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6866","MOMAR_20140905115829.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/05","11:58:29","2014/09/05","12:00:00","935","709","956","679","946","694","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6867","MOMAR_20140905175829.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/05","17:58:29","2014/09/05","18:00:00","775","299","799","322","787","311","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6868","MOMAR_20140905235828.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/05","23:58:28","2014/09/06","00:00:00","764","302","790","320","777","311","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6870","MOMAR_20140906175825.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/06","17:58:25","2014/09/06","18:00:00","600","956","612","960","606","958","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6870","MOMAR_20140906175825.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/06","17:58:25","2014/09/06","18:00:00","1004","891","984","859","994","875","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6870","MOMAR_20140906175825.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/06","17:58:25","2014/09/06","18:00:00","1015","898","985","866","1000","882","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6870","MOMAR_20140906175825.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/06","17:58:25","2014/09/06","18:00:00","1045","590","1077","626","1061","608","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6870","MOMAR_20140906175825.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/06","17:58:25","2014/09/06","18:00:00","684","972","684","988","684","980","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6873","MOMAR_20140907235821.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/07","23:58:21","2014/09/08","00:00:00","982","951","987","911","985","931","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6873","MOMAR_20140907235821.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/07","23:58:21","2014/09/08","00:00:00","986","906","977","953","982","930","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6873","MOMAR_20140907235821.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/07","23:58:21","2014/09/08","00:00:00","993","917","980","949","987","933","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6874","MOMAR_20140908055822.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/08","05:58:22","2014/09/08","06:00:00","919","100","940","98","930","99","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6875","MOMAR_20140908115820.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/08","11:58:20","2014/09/08","12:00:00","1050","459","1029","465","1040","462","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6875","MOMAR_20140908115820.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/08","11:58:20","2014/09/08","12:00:00","905","226","883","223","894","225","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6875","MOMAR_20140908115820.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/08","11:58:20","2014/09/08","12:00:00","887","222","907","225","897","224","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6875","MOMAR_20140908115820.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/08","11:58:20","2014/09/08","12:00:00","890","228","893","221","892","225","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6877","MOMAR_20140909115817.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/09","11:58:17","2014/09/09","12:00:00","830","380","840","391","835","386","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6877","MOMAR_20140909115817.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/09","11:58:17","2014/09/09","12:00:00","1062","869","1038","862","1050","866","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6877","MOMAR_20140909115817.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/09","11:58:17","2014/09/09","12:00:00","1038","740","993","738","1016","739","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6877","MOMAR_20140909115817.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/09","11:58:17","2014/09/09","12:00:00","1081","719","1124","698","1103","709","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6877","MOMAR_20140909115817.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/09","11:58:17","2014/09/09","12:00:00","766","331","787","344","777","338","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6877","MOMAR_20140909115817.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/09","11:58:17","2014/09/09","12:00:00","1086","728","1129","706","1108","717","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6881","MOMAR_20140910115814.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/10","11:58:14","2014/09/10","12:00:00","995","430","987","417","991","424","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6881","MOMAR_20140910115814.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/10","11:58:14","2014/09/10","12:00:00","1338","431","1358","460","1348","446","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6883","MOMAR_20140910235811.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/10","23:58:11","2014/09/11","00:00:00","967","776","924","745","946","761","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6883","MOMAR_20140910235811.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/10","23:58:11","2014/09/11","00:00:00","1484","768","1489","797","1487","783","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6883","MOMAR_20140910235811.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/10","23:58:11","2014/09/11","00:00:00","954","765","921","741","938","753","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6883","MOMAR_20140910235811.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/10","23:58:11","2014/09/11","00:00:00","927","747","964","771","946","759","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6883","MOMAR_20140910235811.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/10","23:58:11","2014/09/11","00:00:00","927","749","955","765","941","757","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6883","MOMAR_20140910235811.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/10","23:58:11","2014/09/11","00:00:00","1491","803","1487","768","1489","786","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6884","MOMAR_20140911055810.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/11","05:58:10","2014/09/11","06:00:00","951","743","978","778","965","761","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6884","MOMAR_20140911055810.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/11","05:58:10","2014/09/11","06:00:00","951","751","978","779","965","765","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"6884","MOMAR_20140911055810.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/09/11","05:58:10","2014/09/11","06:00:00","949","749","978","774","964","762","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
